id_calle;flujo;;;Rangos;;Numero calles
5646;3;;;;;
5647;9;;;;;
5648;5;;;;;
5649;4;;;;;
5650;3;;;;;
5651;4;;;;;
5652;18;;;;;
5653;23;;;;;
5654;54;;;;;
5655;2;;;;;
5656;131;;;;;
5657;182;;;;;
5658;23;;;;;
5659;21;;;;;
5660;13;;;;;
5661;14;;;;;
5662;13;;;;;
5663;1;;;;;
5664;1;;;;;
5665;1;;;;;
5666;1;;;;;
5667;8;;;;;
5668;33;;;;;
5669;35;;;;;
5670;19;;;;;
5671;40;;;;;
5672;36;;;;;
5673;6;;;;;
5674;1;;;;;
5675;43;;;;;
5676;5;;;;;
5677;2;;;;;
5678;3;;;;;
5679;23;;;;;
5680;1;;;;;
5681;16;;;;;
5682;1;;;;;
5683;14;;;;;
5684;22;;;;;
5685;93;;;;;
5686;99;;;;;
5687;21;;;;;
5688;4;;;;;
5689;30;;;;;
5690;113;;;;;
5691;152;;;;;
5692;15;;;;;
5693;95;;;;;
5694;13;;;;;
5695;1;;;;;
5696;14;;;;;
5697;96;;;;;
5698;65;;;;;
5699;6;;;;;
5700;499;;;;;
5701;122;;;;;
5702;60;;;;;
5703;1029;;;;;
5704;1004;;;;;
5705;132;;;;;
5706;1213;;;;;
5707;825;;;;;
5708;139;;;;;
5709;133;;;;;
5710;753;;;;;
5711;41;;;;;
5712;45;;;;;
5713;15;;;;;
5714;6;;;;;
5715;13;;;;;
5716;29;;;;;
5717;1;;;;;
5718;9;;;;;
5719;14;;;;;
5720;3;;;;;
5721;10;;;;;
5722;10;;;;;
5723;60;;;;;
5724;129;;;;;
5725;53;;;;;
5726;87;;;;;
5727;9;;;;;
5728;3;;;;;
5729;37;;;;;
5730;24;;;;;
5731;9;;;;;
5732;45;;;;;
5733;2;;;;;
5734;55;;;;;
5735;4;;;;;
5736;7;;;;;
5737;5;;;;;
5738;3;;;;;
5739;3;;;;;
5740;385;;;;;
5741;335;;;;;
5742;1;;;;;
5743;1;;;;;
5744;5;;;;;
5745;8;;;;;
5746;4;;;;;
5747;345;;;;;
5748;221;;;;;
5749;797;;;;;
5750;880;;;;;
5751;479;;;;;
5752;480;;;;;
5753;11;;;;;
5754;67;;;;;
5755;16;;;;;
5756;5;;;;;
5757;846;;;;;
5758;42;;;;;
5759;135;;;;;
5760;152;;;;;
5761;127;;;;;
5762;69;;;;;
5763;21;;;;;
5764;11;;;;;
5765;7;;;;;
5766;20;;;;;
5767;8;;;;;
5768;4;;;;;
5769;7;;;;;
5770;7;;;;;
5771;9;;;;;
5772;6;;;;;
5773;28;;;;;
5774;28;;;;;
5775;9;;;;;
5776;14;;;;;
5777;2;;;;;
5778;5;;;;;
5779;13;;;;;
5780;13;;;;;
5781;38;;;;;
5782;91;;;;;
5783;352;;;;;
5784;788;;;;;
5785;1168;;;;;
5786;499;;;;;
5787;14;;;;;
5788;229;;;;;
5789;137;;;;;
5790;137;;;;;
5791;125;;;;;
5792;13;;;;;
5793;2;;;;;
5794;11;;;;;
5795;1;;;;;
5796;28;;;;;
5797;122;;;;;
5798;126;;;;;
5799;139;;;;;
5800;149;;;;;
5801;162;;;;;
5802;162;;;;;
5803;16;;;;;
5804;4;;;;;
5805;1;;;;;
5806;10;;;;;
5807;4;;;;;
5808;48;;;;;
5809;50;;;;;
5810;11;;;;;
5811;10;;;;;
5812;9;;;;;
5813;3;;;;;
5814;16;;;;;
5815;1;;;;;
5816;17;;;;;
5817;98;;;;;
5818;95;;;;;
5819;126;;;;;
5820;137;;;;;
5821;141;;;;;
5822;9;;;;;
5823;7;;;;;
5824;2;;;;;
5825;42;;;;;
5826;248;;;;;
5827;1;;;;;
5828;247;;;;;
5829;14;;;;;
5830;41;;;;;
5831;63;;;;;
5832;105;;;;;
5833;3;;;;;
5834;3;;;;;
5835;19;;;;;
5836;9;;;;;
5837;3;;;;;
5838;32;;;;;
5839;35;;;;;
5840;41;;;;;
5841;42;;;;;
5842;47;;;;;
5843;8;;;;;
5844;1;;;;;
5845;10;;;;;
5846;68;;;;;
5847;65;;;;;
5848;37;;;;;
5849;24;;;;;
5850;23;;;;;
5851;33;;;;;
5852;17;;;;;
5853;7;;;;;
5854;21;;;;;
5855;425;;;;;
5856;3;;;;;
5857;2;;;;;
5858;21;;;;;
5859;10;;;;;
5860;7;;;;;
5861;11;;;;;
5862;12;;;;;
5863;45;;;;;
5864;168;;;;;
5865;1;;;;;
5866;10;;;;;
5867;19;;;;;
5868;27;;;;;
5869;73;;;;;
5870;11;;;;;
5871;205;;;;;
5872;1;;;;;
5873;31;;;;;
5874;79;;;;;
5875;199;;;;;
5876;13;;;;;
5877;707;;;;;
5878;707;;;;;
5879;707;;;;;
5880;715;;;;;
5881;26;;;;;
5882;434;;;;;
5883;1;;;;;
5884;454;;;;;
5885;4;;;;;
5886;992;;;;;
5887;1;;;;;
5888;2;;;;;
5889;0;;;;;
5890;125;;;;;
5891;8;;;;;
5892;44;;;;;
5893;95;;;;;
5894;20;;;;;
5895;338;;;;;
5896;443;;;;;
5897;81;;;;;
5898;74;;;;;
5899;155;;;;;
5900;60;;;;;
5901;15;;;;;
5902;5;;;;;
5903;578;;;;;
5904;636;;;;;
5905;397;;;;;
5906;0;;;;;
5907;399;;;;;
5908;7;;;;;
5909;14;;;;;
5910;5;;;;;
5911;2;;;;;
5912;399;;;;;
5913;1;;;;;
5914;1;;;;;
5915;2;;;;;
5916;401;;;;;
5917;1;;;;;
5918;3;;;;;
5919;9;;;;;
5920;10;;;;;
5921;76;;;;;
5922;16;;;;;
5923;16;;;;;
5924;9;;;;;
5925;6;;;;;
5926;12;;;;;
5927;462;;;;;
5928;473;;;;;
5929;0;;;;;
5930;1;;;;;
5931;12;;;;;
5932;10;;;;;
5933;18;;;;;
5934;77;;;;;
5935;4;;;;;
5936;26;;;;;
5937;5;;;;;
5938;59;;;;;
5939;94;;;;;
5940;6;;;;;
5941;7;;;;;
5942;4;;;;;
5943;22;;;;;
5944;10;;;;;
5945;107;;;;;
5946;6;;;;;
5947;31;;;;;
5948;7;;;;;
5949;87;;;;;
5950;10;;;;;
5951;39;;;;;
5952;199;;;;;
5953;191;;;;;
5954;24;;;;;
5955;175;;;;;
5956;123;;;;;
5957;76;;;;;
5958;4;;;;;
5959;46;;;;;
5960;342;;;;;
5961;24;;;;;
5962;100;;;;;
5963;26;;;;;
5964;26;;;;;
5965;288;;;;;
5966;137;;;;;
5967;2;;;;;
5968;24;;;;;
5969;4;;;;;
5970;30;;;;;
5971;10;;;;;
5972;142;;;;;
5973;119;;;;;
5974;9;;;;;
5975;11;;;;;
5976;1;;;;;
5977;2;;;;;
5978;4;;;;;
5979;104;;;;;
5980;64;;;;;
5981;81;;;;;
5982;130;;;;;
5983;172;;;;;
5984;180;;;;;
5985;18;;;;;
5986;341;;;;;
5987;4;;;;;
5988;357;;;;;
5989;9;;;;;
5990;375;;;;;
5991;47;;;;;
5992;239;;;;;
5993;14;;;;;
5994;1;;;;;
5995;4;;;;;
5996;47;;;;;
5997;60;;;;;
5998;8;;;;;
5999;6;;;;;
6000;6;;;;;
6001;4;;;;;
6002;2;;;;;
6003;2;;;;;
6004;51;;;;;
6005;8;;;;;
6006;2;;;;;
6007;13;;;;;
6008;4;;;;;
6009;11;;;;;
6010;4;;;;;
6011;4;;;;;
6012;4;;;;;
6013;2;;;;;
6014;7;;;;;
6015;3;;;;;
6016;81;;;;;
6017;9;;;;;
6018;30;;;;;
6019;1;;;;;
6020;19;;;;;
6021;49;;;;;
6022;20;;;;;
6023;8;;;;;
6024;11;;;;;
6025;25;;;;;
6026;9;;;;;
6027;18;;;;;
6028;11;;;;;
6029;20;;;;;
6030;28;;;;;
6031;4;;;;;
6032;7;;;;;
6033;524;;;;;
6034;406;;;;;
6035;1;;;;;
6036;5;;;;;
6037;21;;;;;
6038;21;;;;;
6039;8;;;;;
6040;12;;;;;
6041;50;;;;;
6042;12;;;;;
6043;18;;;;;
6044;11;;;;;
6045;4;;;;;
6046;228;;;;;
6047;235;;;;;
6048;1;;;;;
6049;5;;;;;
6050;18;;;;;
6051;9;;;;;
6052;54;;;;;
6053;38;;;;;
6054;2;;;;;
6055;6;;;;;
6056;5;;;;;
6057;1;;;;;
6058;1;;;;;
6059;25;;;;;
6060;21;;;;;
6061;1;;;;;
6062;182;;;;;
6063;97;;;;;
6064;92;;;;;
6065;0;;;;;
6066;260;;;;;
6067;44;;;;;
6068;753;;;;;
6069;256;;;;;
6070;3;;;;;
6071;42;;;;;
6072;22;;;;;
6073;7;;;;;
6074;9;;;;;
6075;9;;;;;
6076;8;;;;;
6077;10;;;;;
6078;1050;;;;;
6079;46;;;;;
6080;33;;;;;
6081;186;;;;;
6082;118;;;;;
6083;54;;;;;
6084;5;;;;;
6085;22;;;;;
6086;2;;;;;
6087;201;;;;;
6088;11;;;;;
6089;191;;;;;
6090;3;;;;;
6091;315;;;;;
6092;132;;;;;
6093;15;;;;;
6094;118;;;;;
6095;5;;;;;
6096;3;;;;;
6097;21;;;;;
6098;1;;;;;
6099;14;;;;;
6100;19;;;;;
6101;4;;;;;
6102;465;;;;;
6103;74;;;;;
6104;579;;;;;
6105;9;;;;;
6106;162;;;;;
6107;923;;;;;
6108;1050;;;;;
6109;555;;;;;
6110;1;;;;;
6111;142;;;;;
6112;426;;;;;
6113;25;;;;;
6114;26;;;;;
6115;8;;;;;
6116;4;;;;;
6117;8;;;;;
6118;56;;;;;
6119;91;;;;;
6120;3;;;;;
6121;932;;;;;
6122;521;;;;;
6123;64;;;;;
6124;65;;;;;
6125;4;;;;;
6126;26;;;;;
6127;1208;;;;;
6128;9;;;;;
6129;24;;;;;
6130;354;;;;;
6131;7;;;;;
6132;2;;;;;
6133;1;;;;;
6134;189;;;;;
6135;37;;;;;
6136;127;;;;;
6137;48;;;;;
6138;1012;;;;;
6139;716;;;;;
6140;348;;;;;
6141;2821;;;;;
6142;42;;;;;
6143;84;;;;;
6144;17;;;;;
6145;45;;;;;
6146;282;;;;;
6147;62;;;;;
6148;17;;;;;
6149;7;;;;;
6150;79;;;;;
6151;10;;;;;
6152;45;;;;;
6153;151;;;;;
6154;100;;;;;
6155;6;;;;;
6156;17;;;;;
6157;72;;;;;
6158;5;;;;;
6159;5;;;;;
6160;26;;;;;
6161;8;;;;;
6162;72;;;;;
6163;3;;;;;
6164;128;;;;;
6165;3;;;;;
6166;12;;;;;
6167;1;;;;;
6168;1;;;;;
6169;4140;;;;;
6170;312;;;;;
6171;19;;;;;
6172;67;;;;;
6173;63;;;;;
6174;13;;;;;
6175;167;;;;;
6176;4;;;;;
6177;69;;;;;
6178;20;;;;;
6179;23;;;;;
6180;62;;;;;
6181;4;;;;;
6182;28;;;;;
6183;5;;;;;
6184;12;;;;;
6185;577;;;;;
6186;142;;;;;
6187;8;;;;;
6188;38;;;;;
6189;537;;;;;
6190;184;;;;;
6191;16;;;;;
6192;12;;;;;
6193;22;;;;;
6194;12;;;;;
6195;124;;;;;
6196;7;;;;;
6197;480;;;;;
6198;54;;;;;
6199;11;;;;;
6200;17;;;;;
6201;402;;;;;
6202;368;;;;;
6203;1083;;;;;
6204;31;;;;;
6205;324;;;;;
6206;32;;;;;
6207;76;;;;;
6208;10;;;;;
6209;627;;;;;
6210;1137;;;;;
6211;190;;;;;
6212;1;;;;;
6213;109;;;;;
6214;43;;;;;
6215;17;;;;;
6216;189;;;;;
6217;1714;;;;;
6218;992;;;;;
6219;135;;;;;
6220;4;;;;;
6221;55;;;;;
6222;3909;;;;;
6223;720;;;;;
6224;31;;;;;
6225;47;;;;;
6226;2;;;;;
6227;4;;;;;
6228;1;;;;;
6229;1;;;;;
6230;45;;;;;
6231;1003;;;;;
6232;1578;;;;;
6233;1;;;;;
6234;1;;;;;
6235;7;;;;;
6236;7;;;;;
6237;3;;;;;
6238;1;;;;;
6239;21;;;;;
6240;4;;;;;
6241;41;;;;;
6242;348;;;;;
6243;271;;;;;
6244;453;;;;;
6245;5;;;;;
6246;403;;;;;
6247;28;;;;;
6248;5;;;;;
6249;90;;;;;
6250;332;;;;;
6251;7;;;;;
6252;29;;;;;
6253;1211;;;;;
6254;210;;;;;
6255;143;;;;;
6256;79;;;;;
6257;2359;;;;;
6258;9;;;;;
6259;35;;;;;
6260;569;;;;;
6261;799;;;;;
6262;1043;;;;;
6263;78;;;;;
6264;1;;;;;
6265;13;;;;;
6266;11;;;;;
6267;0;;;;;
6268;0;;;;;
6269;45;;;;;
6270;87;;;;;
6271;95;;;;;
6272;58;;;;;
6273;4;;;;;
6274;5;;;;;
6275;4;;;;;
6276;2;;;;;
6277;57;;;;;
6278;20;;;;;
6279;2075;;;;;
6280;1256;;;;;
6281;13;;;;;
6282;640;;;;;
6283;4;;;;;
6284;8;;;;;
6285;10;;;;;
6286;18;;;;;
6287;107;;;;;
6288;45;;;;;
6289;4;;;;;
6290;127;;;;;
6291;331;;;;;
6292;16;;;;;
6293;74;;;;;
6294;209;;;;;
6295;19;;;;;
6296;4274;;;;;
6297;69;;;;;
6298;1874;;;;;
6299;594;;;;;
6300;1;;;;;
6301;1;;;;;
6302;31;;;;;
6303;68;;;;;
6304;33;;;;;
6305;109;;;;;
6306;21;;;;;
6307;45;;;;;
6308;10;;;;;
6309;2;;;;;
6310;3;;;;;
6311;2;;;;;
6312;95;;;;;
6313;2;;;;;
6314;2;;;;;
6315;1;;;;;
6316;57;;;;;
6317;115;;;;;
6318;3;;;;;
6319;104;;;;;
6320;210;;;;;
6321;100;;;;;
6322;79;;;;;
6323;53;;;;;
6324;10;;;;;
6325;5;;;;;
6326;127;;;;;
6327;32;;;;;
6328;22;;;;;
6329;92;;;;;
6330;31;;;;;
6331;3;;;;;
6332;2;;;;;
6333;154;;;;;
6334;1282;;;;;
6335;32;;;;;
6336;8;;;;;
6337;1;;;;;
6338;16;;;;;
6339;8;;;;;
6340;1292;;;;;
6341;38;;;;;
6342;1;;;;;
6343;1;;;;;
6344;4;;;;;
6345;32;;;;;
6346;5;;;;;
6347;8;;;;;
6348;135;;;;;
6349;61;;;;;
6350;129;;;;;
6351;149;;;;;
6352;122;;;;;
6353;426;;;;;
6354;3;;;;;
6355;8;;;;;
6356;24;;;;;
6357;99;;;;;
6358;4;;;;;
6359;1;;;;;
6360;1;;;;;
6361;2;;;;;
6362;1;;;;;
6363;3;;;;;
6364;3;;;;;
6365;56;;;;;
6366;3;;;;;
6367;6;;;;;
6368;3;;;;;
6369;164;;;;;
6370;64;;;;;
6371;31;;;;;
6372;172;;;;;
6373;13;;;;;
6374;29;;;;;
6375;74;;;;;
6376;8;;;;;
6377;28;;;;;
6378;2;;;;;
6379;5;;;;;
6380;4;;;;;
6381;35;;;;;
6382;6;;;;;
6383;13;;;;;
6384;1;;;;;
6385;10;;;;;
6386;262;;;;;
6387;40;;;;;
6388;4;;;;;
6389;2;;;;;
6390;369;;;;;
6391;3;;;;;
6392;47;;;;;
6393;3;;;;;
6394;94;;;;;
6395;9;;;;;
6396;2560;;;;;
6397;19;;;;;
6398;11;;;;;
6399;5;;;;;
6400;1;;;;;
6401;11;;;;;
6402;2;;;;;
6403;7;;;;;
6404;19;;;;;
6405;1;;;;;
6406;5;;;;;
6407;17;;;;;
6408;192;;;;;
6409;843;;;;;
6410;2;;;;;
6411;6;;;;;
6412;13;;;;;
6413;22;;;;;
6414;3;;;;;
6415;120;;;;;
6416;3;;;;;
6417;3;;;;;
6418;1;;;;;
6419;6;;;;;
6420;94;;;;;
6421;3;;;;;
6422;1;;;;;
6423;402;;;;;
6424;13;;;;;
6425;3;;;;;
6426;3;;;;;
6427;138;;;;;
6428;2;;;;;
6429;33;;;;;
6430;19;;;;;
6431;1;;;;;
6432;19;;;;;
6433;17;;;;;
6434;3;;;;;
6435;45;;;;;
6436;386;;;;;
6437;10;;;;;
6438;8;;;;;
6439;23;;;;;
6440;171;;;;;
6441;14;;;;;
6442;1615;;;;;
6443;163;;;;;
6444;26;;;;;
6445;1052;;;;;
6446;1;;;;;
6447;5;;;;;
6448;10;;;;;
6449;9;;;;;
6450;254;;;;;
6451;6;;;;;
6452;299;;;;;
6453;1;;;;;
6454;5;;;;;
6455;21;;;;;
6456;37;;;;;
6457;6;;;;;
6458;35;;;;;
6459;8;;;;;
6460;6;;;;;
6461;14;;;;;
6462;21;;;;;
6463;160;;;;;
6464;8;;;;;
6465;4;;;;;
6466;12;;;;;
6467;4;;;;;
6468;141;;;;;
6469;1;;;;;
6470;9;;;;;
6471;278;;;;;
6472;176;;;;;
6473;12;;;;;
6474;0;;;;;
6475;2;;;;;
6476;20;;;;;
6477;164;;;;;
6478;16;;;;;
6479;8;;;;;
6480;3;;;;;
6481;88;;;;;
6482;2;;;;;
6483;12;;;;;
6484;4;;;;;
6485;15;;;;;
6486;4;;;;;
6487;4;;;;;
6488;0;;;;;
6489;2;;;;;
6490;6;;;;;
6491;15;;;;;
6492;54;;;;;
6493;77;;;;;
6494;13;;;;;
6495;2;;;;;
6496;14;;;;;
6497;1;;;;;
6498;15;;;;;
6499;60;;;;;
6500;43;;;;;
6501;1;;;;;
6502;10;;;;;
6503;77;;;;;
6504;235;;;;;
6505;19;;;;;
6506;2;;;;;
6507;7;;;;;
6508;1;;;;;
6509;2;;;;;
6510;18;;;;;
6511;1;;;;;
6512;2;;;;;
6513;76;;;;;
6514;15;;;;;
6515;1;;;;;
6516;6;;;;;
6517;81;;;;;
6518;86;;;;;
6519;1;;;;;
6520;61;;;;;
6521;285;;;;;
6522;1;;;;;
6523;3;;;;;
6524;9;;;;;
6525;2;;;;;
6526;113;;;;;
6527;53;;;;;
6528;2;;;;;
6529;5;;;;;
6530;1;;;;;
6531;2;;;;;
6532;49;;;;;
6533;7;;;;;
6534;3;;;;;
6535;5;;;;;
6536;1;;;;;
6537;14;;;;;
6538;38;;;;;
6539;1;;;;;
6540;20;;;;;
6541;71;;;;;
6542;279;;;;;
6543;9;;;;;
6544;1;;;;;
6545;18;;;;;
6546;5;;;;;
6547;3;;;;;
6548;6;;;;;
6549;11;;;;;
6550;12;;;;;
6551;3;;;;;
6552;7;;;;;
6553;35;;;;;
6554;6;;;;;
6555;14;;;;;
6556;1;;;;;
6557;29;;;;;
6558;11;;;;;
6559;11;;;;;
6560;14;;;;;
6561;4;;;;;
6562;3;;;;;
6563;25;;;;;
6564;9;;;;;
6565;1;;;;;
6566;162;;;;;
6567;113;;;;;
6568;5;;;;;
6569;9;;;;;
6570;1;;;;;
6571;16;;;;;
6572;1;;;;;
6573;111;;;;;
6574;111;;;;;
6575;19;;;;;
6576;14;;;;;
6577;18;;;;;
6578;11;;;;;
6579;15;;;;;
6580;36;;;;;
6581;1;;;;;
6582;11;;;;;
6583;6;;;;;
6584;1;;;;;
6585;1;;;;;
6586;17;;;;;
6587;2;;;;;
6588;3;;;;;
6589;8;;;;;
6590;68;;;;;
6591;11;;;;;
6592;163;;;;;
6593;12;;;;;
6594;3;;;;;
6595;72;;;;;
6596;970;;;;;
6597;107;;;;;
6598;5;;;;;
6599;288;;;;;
6600;132;;;;;
6601;3;;;;;
6602;104;;;;;
6603;39;;;;;
6604;122;;;;;
6605;9;;;;;
6606;5;;;;;
6607;119;;;;;
6608;14;;;;;
6609;26;;;;;
6610;72;;;;;
6611;12;;;;;
6612;6;;;;;
6613;9;;;;;
6614;6;;;;;
6615;3;;;;;
6616;35;;;;;
6617;203;;;;;
6618;100;;;;;
6619;1;;;;;
6620;35;;;;;
6621;1;;;;;
6622;2;;;;;
6623;108;;;;;
6624;10;;;;;
6625;11;;;;;
6626;24;;;;;
6627;16;;;;;
6628;30;;;;;
6629;2;;;;;
6630;904;;;;;
6631;596;;;;;
6632;13;;;;;
6633;36;;;;;
6634;19;;;;;
6635;7;;;;;
6636;8;;;;;
6637;2;;;;;
6638;4;;;;;
6639;495;;;;;
6640;66;;;;;
6641;1;;;;;
6642;17;;;;;
6643;27;;;;;
6644;2;;;;;
6645;9;;;;;
6646;2;;;;;
6647;25;;;;;
6648;30;;;;;
6649;453;;;;;
6650;157;;;;;
6651;391;;;;;
6652;20;;;;;
6653;4;;;;;
6654;489;;;;;
6655;939;;;;;
6656;78;;;;;
6657;770;;;;;
6658;44;;;;;
6659;22;;;;;
6660;8;;;;;
6661;74;;;;;
6662;649;;;;;
6663;484;;;;;
6664;596;;;;;
6665;3;;;;;
6666;13;;;;;
6667;12;;;;;
6668;7;;;;;
6669;24;;;;;
6670;11;;;;;
6671;2;;;;;
6672;126;;;;;
6673;15;;;;;
6674;43;;;;;
6675;2;;;;;
6676;8;;;;;
6677;37;;;;;
6678;4;;;;;
6679;44;;;;;
6680;18;;;;;
6681;1;;;;;
6682;10;;;;;
6683;2;;;;;
6684;2;;;;;
6685;1;;;;;
6686;551;;;;;
6687;582;;;;;
6688;1;;;;;
6689;6;;;;;
6690;3;;;;;
6691;7;;;;;
6692;1;;;;;
6693;44;;;;;
6694;46;;;;;
6695;23;;;;;
6696;1;;;;;
6697;2;;;;;
6698;8;;;;;
6699;25;;;;;
6700;23;;;;;
6701;42;;;;;
6702;57;;;;;
6703;3;;;;;
6704;9;;;;;
6705;1;;;;;
6706;2;;;;;
6707;4;;;;;
6708;2;;;;;
6709;4;;;;;
6710;1;;;;;
6711;1;;;;;
6712;52;;;;;
6713;1;;;;;
6714;1;;;;;
6715;17;;;;;
6716;7;;;;;
6717;4;;;;;
6718;7;;;;;
6719;2;;;;;
6720;23;;;;;
6721;6;;;;;
6722;5;;;;;
6723;4;;;;;
6724;2;;;;;
6725;7;;;;;
6726;5;;;;;
6727;265;;;;;
6728;2;;;;;
6729;4;;;;;
6730;14;;;;;
6731;1;;;;;
6732;8;;;;;
6733;1;;;;;
6734;26;;;;;
6735;1;;;;;
6736;4;;;;;
6737;108;;;;;
6738;1;;;;;
6739;2;;;;;
6740;1;;;;;
6741;26;;;;;
6742;26;;;;;
6743;6;;;;;
6744;180;;;;;
6745;10;;;;;
6746;8;;;;;
6747;9;;;;;
6748;3;;;;;
6749;145;;;;;
6750;123;;;;;
6751;18;;;;;
6752;0;;;;;
6753;6;;;;;
6754;0;;;;;
6755;10;;;;;
6756;2;;;;;
6757;196;;;;;
6758;421;;;;;
6759;31;;;;;
6760;607;;;;;
6761;139;;;;;
6762;15;;;;;
6763;5;;;;;
6764;3;;;;;
6765;1;;;;;
6766;6;;;;;
6767;6;;;;;
6768;26;;;;;
6769;194;;;;;
6770;4;;;;;
6771;11;;;;;
6772;2;;;;;
6773;1;;;;;
6774;28;;;;;
6775;6;;;;;
6776;275;;;;;
6777;1;;;;;
6778;57;;;;;
6779;12;;;;;
6780;9;;;;;
6781;37;;;;;
6782;50;;;;;
6783;2;;;;;
6784;199;;;;;
6785;87;;;;;
6786;1;;;;;
6787;8;;;;;
6788;260;;;;;
6789;80;;;;;
6790;3;;;;;
6791;10;;;;;
6792;189;;;;;
6793;3;;;;;
6794;4;;;;;
6795;1;;;;;
6796;6;;;;;
6797;138;;;;;
6798;4;;;;;
6799;89;;;;;
6800;1;;;;;
6801;8;;;;;
6802;2;;;;;
6803;19;;;;;
6804;2;;;;;
6805;3;;;;;
6806;1;;;;;
6807;5;;;;;
6808;3;;;;;
6809;9;;;;;
6810;1;;;;;
6811;82;;;;;
6812;5;;;;;
6813;7;;;;;
6814;0;;;;;
6815;4;;;;;
6816;0;;;;;
6817;9;;;;;
6818;57;;;;;
6819;201;;;;;
6820;380;;;;;
6821;5;;;;;
6822;54;;;;;
6823;0;;;;;
6824;6;;;;;
6825;50;;;;;
6826;68;;;;;
6827;0;;;;;
6828;135;;;;;
6829;3;;;;;
6830;8;;;;;
6831;3;;;;;
6832;41;;;;;
6833;30;;;;;
6834;11;;;;;
6835;12;;;;;
6836;40;;;;;
6837;42;;;;;
6838;3;;;;;
6839;15;;;;;
6840;3;;;;;
6841;7;;;;;
6842;13;;;;;
6843;1;;;;;
6844;24;;;;;
6845;12;;;;;
6846;300;;;;;
6847;4;;;;;
6848;2;;;;;
6849;33;;;;;
6850;8;;;;;
6851;3;;;;;
6852;1;;;;;
6853;2;;;;;
6854;27;;;;;
6855;7;;;;;
6856;19;;;;;
6857;8;;;;;
6858;13;;;;;
6859;63;;;;;
6860;46;;;;;
6861;3;;;;;
6862;13;;;;;
6863;298;;;;;
6864;103;;;;;
6865;16;;;;;
6866;139;;;;;
6867;18;;;;;
6868;74;;;;;
6869;135;;;;;
6870;22;;;;;
6871;40;;;;;
6872;151;;;;;
6873;79;;;;;
6874;2;;;;;
6875;11;;;;;
6876;49;;;;;
6877;9;;;;;
6878;20;;;;;
6879;6;;;;;
6880;8;;;;;
6881;3;;;;;
6882;2;;;;;
6883;8;;;;;
6884;43;;;;;
6885;443;;;;;
6886;6;;;;;
6887;61;;;;;
6888;77;;;;;
6889;8;;;;;
6890;32;;;;;
6891;19;;;;;
6892;7;;;;;
6893;5;;;;;
6894;20;;;;;
6895;12;;;;;
6896;7;;;;;
6897;30;;;;;
6898;4;;;;;
6899;11;;;;;
6900;77;;;;;
6901;49;;;;;
6902;166;;;;;
6903;27;;;;;
6904;1;;;;;
6905;4;;;;;
6906;29;;;;;
6907;2;;;;;
6908;77;;;;;
6909;41;;;;;
6910;4;;;;;
6911;28;;;;;
6912;9;;;;;
6913;7;;;;;
6914;30;;;;;
6915;1;;;;;
6916;2;;;;;
6917;754;;;;;
6918;273;;;;;
6919;272;;;;;
6920;69;;;;;
6921;30;;;;;
6922;100;;;;;
6923;1133;;;;;
6924;550;;;;;
6925;157;;;;;
6926;82;;;;;
6927;824;;;;;
6928;111;;;;;
6929;296;;;;;
6930;343;;;;;
6931;357;;;;;
6932;213;;;;;
6933;385;;;;;
6934;199;;;;;
6935;120;;;;;
6936;169;;;;;
6937;443;;;;;
6938;351;;;;;
6939;555;;;;;
6940;14;;;;;
6941;131;;;;;
6942;600;;;;;
6943;367;;;;;
6944;747;;;;;
6945;42;;;;;
6946;53;;;;;
6947;353;;;;;
6948;294;;;;;
6949;694;;;;;
6950;3250;;;;;
6951;1988;;;;;
6952;282;;;;;
6953;1799;;;;;
6954;883;;;;;
6955;1855;;;;;
6956;1152;;;;;
6957;1458;;;;;
6958;419;;;;;
6959;433;;;;;
6960;815;;;;;
6961;486;;;;;
6962;171;;;;;
6963;179;;;;;
6964;251;;;;;
6965;119;;;;;
6966;255;;;;;
6967;1785;;;;;
6968;1047;;;;;
6969;1319;;;;;
6970;44;;;;;
6971;83;;;;;
6972;336;;;;;
6973;165;;;;;
6974;202;;;;;
6975;228;;;;;
6976;122;;;;;
6977;167;;;;;
6978;208;;;;;
6979;80;;;;;
6980;263;;;;;
6981;90;;;;;
6982;32;;;;;
6983;178;;;;;
6984;69;;;;;
6985;186;;;;;
6986;121;;;;;
6987;15;;;;;
6988;1019;;;;;
6989;144;;;;;
6990;85;;;;;
6991;153;;;;;
6992;47;;;;;
6993;36;;;;;
6994;172;;;;;
6995;675;;;;;
6996;161;;;;;
6997;106;;;;;
6998;123;;;;;
6999;185;;;;;
7000;250;;;;;
7001;46;;;;;
7002;296;;;;;
7003;384;;;;;
7004;1784;;;;;
7005;566;;;;;
7006;231;;;;;
7007;549;;;;;
7008;228;;;;;
7009;55;;;;;
7010;27;;;;;
7011;148;;;;;
7012;22;;;;;
7013;28;;;;;
7014;459;;;;;
7015;409;;;;;
7016;173;;;;;
7017;8;;;;;
7018;349;;;;;
7019;229;;;;;
7020;1082;;;;;
7021;3;;;;;
7022;53;;;;;
7023;657;;;;;
7024;6;;;;;
7025;2;;;;;
7026;137;;;;;
7027;102;;;;;
